id,marca,prodotto,categoria,cp_prezzo_da,cp_prezzo_a,sito,livello_match,prezzo_concorrente,conc_da,conc_a,disponibilita_concorrente,posizione,delta_pct,url_concorrente,url_clanpesca
31029,nories,"Nories Lady Fish 3-1/2""",Spinning e Casting,9.50,9.50,bassstoreitaly.com,possibile,9.59,,,disponibile,cp_piu_economico,-0.9,https://bassstoreitaly.com/it/nories-lady-fish,https://clanpesca.com/prodotto/nories-lady-fish-3-1-2/
31044,gator,Gator Catfish 11 cm,Spinning e Casting,6.95,6.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+75.9,https://pescapromo.it/t/shads/gator-catfish-11cm-shad,https://clanpesca.com/prodotto/gator-catfish-11-cm/
31046,gator,Gator Catfish 25 Cm,Luccio,11.95,11.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+202.5,https://pescapromo.it/t/shads/gator-catfish-11cm-shad,https://clanpesca.com/prodotto/gator-catfish-25-cm/
31056,gator,Gator Catfish 35 cm,Luccio,21.95,21.95,pescapromo.it,possibile,13.95,,,esaurito,cp_piu_caro,+57.3,https://pescapromo.it/t/shads/gator-catfish-25cm-shad,https://clanpesca.com/prodotto/gator-catfish-35-cm/
31094,gator,Gator Gum 12 cm,Spinning e Casting,6.95,6.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+75.9,https://pescapromo.it/t/shads/gator-gum-shad-18cm-45g,https://clanpesca.com/prodotto/gator-gum-12-cm/
31104,gator,Gator Gum 18 cm,Luccio,7.95,7.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+101.3,https://pescapromo.it/t/shads/gator-gum-shad-18cm-45g,https://clanpesca.com/prodotto/gator-gum-18-cm/
31118,gator,Gator Gum 9 Cm,Spinning e Casting,6.95,6.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+75.9,https://pescapromo.it/t/shads/gator-gum-shad-18cm-45g,https://clanpesca.com/prodotto/gator-gum-9-cm/
31144,gator,Gator Gum 27 Cm,Luccio,14.95,14.95,pescapromo.it,possibile,3.95,,,esaurito,cp_piu_caro,+278.5,https://pescapromo.it/t/shads/gator-gum-shad-18cm-45g,https://clanpesca.com/prodotto/gator-gum-27-cm/
31167,gator,Gator Superslow 15 Cm,Luccio,11.95,11.95,pescapromo.it,possibile,9.95,,,disponibile,cp_piu_caro,+20.1,https://pescapromo.it/t/shads/gator-superslow-shad-20cm-75g,https://clanpesca.com/prodotto/gator-superslow-15-cm/
31190,gator,Gator Superslow 20 cm,Luccio,11.95,11.95,pescapromo.it,possibile,9.95,,,disponibile,cp_piu_caro,+20.1,https://pescapromo.it/t/shads/gator-superslow-shad-20cm-75g,https://clanpesca.com/prodotto/gator-superslow-20-cm/
31212,gator,Gator Superslow 25 cm,Luccio,11.95,11.95,pescapromo.it,possibile,9.95,,,disponibile,cp_piu_caro,+20.1,https://pescapromo.it/t/shads/gator-superslow-shad-20cm-75g,https://clanpesca.com/prodotto/gator-superslow-25-cm/
31267,molix,Molix Sight Marker,Luccio,2.98,2.98,bassstoreitaly.com,famiglia,2.85,,,disponibile,cp_piu_caro,+4.6,https://bassstoreitaly.com/it/molix-sight-marker,https://clanpesca.com/prodotto/molix-sight-marker/
31390,major-craft,Major Craft Ceana Italy Edition,Luccio,135.00,155.00,bassstoreitaly.com,famiglia,124.99,,,disponibile,cp_piu_caro,+8.0,https://bassstoreitaly.com/it/major-craft-ceana-italy-edition,https://clanpesca.com/prodotto/major-craft-ceana-italy-edition/
31390,major-craft,Major Craft Ceana Italy Edition,Luccio,135.00,155.00,escaepescashop.it,famiglia,129.00,129.00,149.00,disponibile,cp_piu_caro,+4.7,https://escaepescashop.it/prodotto/major-craft-ceana-italy-edition/,https://clanpesca.com/prodotto/major-craft-ceana-italy-edition/
31765,molix,Molix Jubarino Cm 5 Gr 2.5,Spinning e Casting,11.95,11.95,bassstoreitaly.com,possibile,10.99,,,disponibile,cp_piu_caro,+8.7,https://bassstoreitaly.com/it/molix-jubarino-,https://clanpesca.com/prodotto/molix-jubarino-cm-5-gr-2-5/
31765,molix,Molix Jubarino Cm 5 Gr 2.5,Spinning e Casting,11.95,11.95,escaepescashop.it,possibile,10.90,,,disponibile,cp_piu_caro,+9.6,https://escaepescashop.it/prodotto/molix-jubarino/,https://clanpesca.com/prodotto/molix-jubarino-cm-5-gr-2-5/
31765,molix,Molix Jubarino Cm 5 Gr 2.5,Spinning e Casting,11.95,11.95,webpesca.it,esatto,10.80,,,esaurito,cp_piu_caro,+10.6,https://www.webpesca.it/shop/artificiale-jerkbait-molix-jubarino-5-cm-2-5-gr-chart-black/,https://clanpesca.com/prodotto/molix-jubarino-cm-5-gr-2-5/
32109,molix,Molix Finder Jerk EVO 90 SP,Mare,17.98,17.98,pescapromo.it,possibile,18.95,,,disponibile,cp_piu_economico,-5.1,https://pescapromo.it/t/esche-artificiali-minnow/molix-finder-jerk-evo-110-sp-suspending-crankbait-11cm-95g,https://clanpesca.com/prodotto/molix-finder-jerk-evo-90-sp/
32481,molix,Molix Supernato Frog R,Spinning e Casting,15.20,15.20,bassstoreitaly.com,famiglia,5.49,,,disponibile,cp_piu_caro,+176.9,https://bassstoreitaly.com/it/molix-supernato-frog-baby-spare-legs,https://clanpesca.com/prodotto/molix-supernato-frog-r/
32506,nories,"Nories Tanny Frog 2""",Spinning e Casting,12.50,12.50,bassstoreitaly.com,possibile,10.49,,,disponibile,cp_piu_caro,+19.2,https://bassstoreitaly.com/it/nories-tanny-frog,https://clanpesca.com/prodotto/nories-tanny-frog-2/
32521,nories,Nories Tanny Frog Popper,Spinning e Casting,12.50,12.50,bassstoreitaly.com,famiglia,10.49,,,disponibile,cp_piu_caro,+19.2,https://bassstoreitaly.com/it/nories-tanny-frog-popper,https://clanpesca.com/prodotto/nories-tanny-frog-popper/
32533,bkk,BKK Trailer Hook,Luccio,4.99,4.99,bassstoreitaly.com,famiglia,4.40,,,disponibile,cp_piu_caro,+13.4,https://bassstoreitaly.com/it/bkk-fishing-hooks-trailer-hook,https://clanpesca.com/prodotto/bkk-trailer-hook/
32533,bkk,BKK Trailer Hook,Luccio,4.99,4.99,pescapromo.it,famiglia,4.95,,,esaurito,cp_piu_caro,+0.8,https://pescapromo.it/t/ami-per-predatori/bkk-trailer-hook-5pcs,https://clanpesca.com/prodotto/bkk-trailer-hook/
32627,hideup,HideUp Coike Fish M Elastomer,Spinning e Casting,18.70,18.70,bassstoreitaly.com,famiglia,19.99,,,disponibile,cp_piu_economico,-6.5,https://bassstoreitaly.com/it/hideup-coike-fish-l-elastomer,https://clanpesca.com/prodotto/hideup-coike-fish-m-elastomer/
32640,hideup,Hideup Judyfish 4.2,Spinning e Casting,11.90,11.90,bassstoreitaly.com,possibile,15.49,,,esaurito,cp_piu_economico,-23.2,https://bassstoreitaly.com/it/hideup-coike-judy-fish,https://clanpesca.com/prodotto/hideup-judyfish-4-2/
33066,keitech,"Keitech Swing Impact FAT 7.8""",Luccio,11.99,11.99,bassstoreitaly.com,possibile,7.99,,,disponibile,cp_piu_caro,+50.1,https://bassstoreitaly.com/it/keitech-swing-impact-fat,https://clanpesca.com/prodotto/keitech-swing-impact-fat-7-8/
33066,keitech,"Keitech Swing Impact FAT 7.8""",Luccio,11.99,11.99,megafish.it,possibile,8.59,,,,cp_piu_caro,+39.6,https://www.megafish.it/soft-baits-artificiali-spinning/1820-keitech-fat-swing-impact.html,https://clanpesca.com/prodotto/keitech-swing-impact-fat-7-8/
33066,keitech,"Keitech Swing Impact FAT 7.8""",Luccio,11.99,11.99,pescapromo.it,possibile,6.49,,,esaurito,cp_piu_caro,+84.7,https://pescapromo.it/t/shads/keitech-swing-impact-fat-3-8-inch-9-6cm,https://clanpesca.com/prodotto/keitech-swing-impact-fat-7-8/
33233,tubertini,Tubertini Canna Maniac 4200 AR Gr 3-12,Canne Trota lago,49.90,49.90,megafish.it,possibile,70.60,,,,cp_piu_economico,-29.3,https://www.megafish.it/canne-da-trota-lago/6698-tubertini-maniac-trout-4200-ar.html,https://clanpesca.com/prodotto/canna-trota-lago-tubertini-maniac-4200-ar-3-12-g/
33299,keitech,Keitech Shad Impact 2″,Mare,7.95,7.95,bassstoreitaly.com,possibile,6.94,,,disponibile,cp_piu_caro,+14.6,https://bassstoreitaly.com/it/keitech-shad-impact,https://clanpesca.com/prodotto/keitech-shad-impact-2%e2%80%b3/
33299,keitech,Keitech Shad Impact 2″,Mare,7.95,7.95,pescapromo.it,possibile,6.49,,,esaurito,cp_piu_caro,+22.5,https://pescapromo.it/t/shads/keitech-swing-impact-fat-3-8-inch-9-6cm,https://clanpesca.com/prodotto/keitech-shad-impact-2%e2%80%b3/
33299,keitech,Keitech Shad Impact 2″,Mare,7.95,7.95,webpesca.it,possibile,8.08,,,esaurito,cp_piu_economico,-1.6,https://www.webpesca.it/shop/artifiiciale-shad-keitech-swing-impact-4-10-cm-black/,https://clanpesca.com/prodotto/keitech-shad-impact-2%e2%80%b3/
33328,keitech,Keitech Shad Impact 3″,Mare,7.95,7.95,bassstoreitaly.com,possibile,6.94,,,disponibile,cp_piu_caro,+14.6,https://bassstoreitaly.com/it/keitech-shad-impact,https://clanpesca.com/prodotto/keitech-shad-impact-3%e2%80%b3/
33328,keitech,Keitech Shad Impact 3″,Mare,7.95,7.95,pescapromo.it,probabile,6.49,,,esaurito,cp_piu_caro,+22.5,https://pescapromo.it/t/shads/keitech-swing-impact-fat-3-8-inch-9-6cm,https://clanpesca.com/prodotto/keitech-shad-impact-3%e2%80%b3/
33328,keitech,Keitech Shad Impact 3″,Mare,7.95,7.95,webpesca.it,possibile,8.08,,,esaurito,cp_piu_economico,-1.6,https://www.webpesca.it/shop/artifiiciale-shad-keitech-swing-impact-4-10-cm-black/,https://clanpesca.com/prodotto/keitech-shad-impact-3%e2%80%b3/
